permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,primary_category,funding_total_usd_clean,market_share,industry_hhi,clustering_coefficient,degree_centrality,weak_tie_ratio,num_investors,working_capital,breakout_velocity
/organization/24pagebooks,24PageBooks,http://24pagebooks.com,Software,50000,closed,USA,NY,"Rochester, New York",Rochester,1,2010-01-01,2011-05-24,2011-05-24,0,Unknown,50000.0,2.3436913798505982e-07,0.0014423226788110742,0.28570632177500277,205.0,0.009746588693957116,1.0,10.819798284210286,9.216321422490953
/organization/24symbols,24Symbols,http://www.24symbols.com,Software|Textbooks,2942768.88931116,operating,ESP,29,Madrid,Madrid,3,2010-08-07,2010-10-20,2013-05-15,1,Textbooks,2942768.88931116,1.0,1.0,0.06968446872561043,100.0,0.0398406374501992,3.0,14.89486183500175,0.5875453368704094
/organization/250ok,250ok,http://250ok.com,Software,300000,operating,USA,IN,Indianapolis,Indianapolis,2,2012-01-01,2012-09-01,2014-03-01,1,Unknown,300000.0,1.406214827910359e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.611541086966115,0.0
/organization/25eight,25eight,http://25eightsoftware.com,DIY|Electronics|Software,25000,closed,USA,CA,SF Bay Area,San Francisco,1,,2010-01-26,2010-01-26,0,Electronics,25000.0,0.00022324108783807083,0.37170434965958077,0.13379417995317203,96.0,0.020790020790020788,1.0,10.12667110305036,0.5515622312239358
/organization/265-network,265 Network,http://www.265.com,Software,2000000,operating,CHN,22,Beijing,Beijing,1,2004-01-01,2004-12-01,2004-12-01,1,Unknown,2000000.0,9.374765519402394e-06,0.0014423226788110742,0.26201360240829524,188.0,0.010626992561105207,1.0,14.508658238524095,13.474834393364084
/organization/27-bards,27 bards,http://27bards.com,Software|Tourism,-,operating,USA,CA,SF Bay Area,Stanford,1,2011-01-01,2012-11-06,2012-11-06,1,Tourism,0.0,0.0,0.7632843454075204,0.06410971122756161,46.0,0.04329004329004329,1.0,0.0,0.0
/organization/27-perry,27 Perry,http://www.27perry.com,E-Commerce|Finance|Marketplaces,118000,closed,USA,CO,Denver,Boulder,1,2012-07-25,2012-05-17,2012-05-17,0,Finance,118000.0,5.248429319468379e-05,0.09702399192111476,0.42646894860073586,306.0,0.006531678641410843,1.0,11.678448377988165,0.7127361862146645
/organization/280-north,280 North,http://280north.com,Presentations|Software,250000,acquired,USA,CA,SF Bay Area,San Francisco,2,,2008-01-01,2008-03-01,1,Software,250000.0,1.6905418100426078e-05,0.016038692107825596,0.3144163228899543,564.0,0.008857395925597875,4.0,12.429220196836383,4.227959064684784
/organization/28msec,28msec,http://www.28msec.com,Cloud Computing|Databases|Software|Web Development,5844811,operating,USA,CA,SF Bay Area,Palo Alto,1,2008-01-01,2013-10-28,2013-10-28,1,Databases,5844811.0,0.007220874365604121,0.17892178081886081,0.0,0.0,0.0,0.0,15.581064988128082,0.0
/organization/2adpro-media-solutions,2AdPro Media Solutions,http://www.2adpro.com,Ad Targeting|Advertising|Advertising Platforms|Design|Digital Media|Marketing Automation|Mobile Advertising|SaaS|Web Design,-,operating,USA,CA,Los Angeles,Woodland Hills,1,2006-09-01,2008-03-31,2008-03-31,1,Advertising,0.0,0.0,0.18085954081890226,0.0013936893745122088,1.0,1.6666666666666667,1.0,0.0,0.0
/organization/2c2p,2C2P,http://www.2c2p.com,E-Commerce|Mobile Commerce|Payments|Software,10000000,operating,SGP,,,,3,2003-01-01,2011-01-01,2015-04-27,1,Mobile Commerce,10000000.0,0.011320119192112527,0.1748330316794078,0.017520666422439195,44.0,0.15659955257270694,6.0,16.118095750958314,13.656036261430476
/organization/2can,2can,http://2can.ru,Credit Cards|Mobile,8300000,operating,RUS,48,Moscow,Moscow,3,2012-04-12,2012-09-01,2015-11-18,1,Mobile,8300000.0,0.000473688970546543,0.12278296107089119,0.011876657278451866,98.0,0.22931206380857427,22.0,15.931766193248746,27.513667088197156
/organization/2catalyze,2Catalyze,,Software,6785876,operating,CAN,ON,Toronto,Toronto,1,2008-01-01,2010-08-25,2010-08-25,1,Unknown,6785876.0,3.180799817187012e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.730354098609434,0.0
/organization/2checkout-com,2Checkout,http://www.2checkout.com,E-Commerce,72000000,operating,USA,OH,"Columbus, Ohio",Columbus,2,1999-01-01,2014-07-16,2015-09-15,1,Unknown,72000000.0,0.00033749155869848617,0.0014423226788110742,0.07107815810012265,102.0,0.0390625,3.0,18.09217669086922,61.76417776574292
/organization/2code-online,2CODE Online,http://www.2codeonline.com,Internet|Software|Web Development,-,operating,,,,,1,2008-10-01,2008-01-01,2008-01-01,1,Software,0.0,0.0,0.016038692107825596,0.0,0.0,0.0,0.0,0.0,0.0
/organization/2crisk,2CRisk,http://www.2crisk.com.au,Software,383000,operating,AUS,4,Brisbane,Brisbane,2,2010-07-01,2010-04-01,2012-10-10,1,Unknown,383000.0,1.7952675969655582e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.855792879125431,0.0
/organization/2d2c,2d2c,http://www.2d2c.com,Hardware + Software,2941000,operating,USA,IL,Chicago,Lincolnshire,3,,2009-04-07,2011-01-18,1,Unknown,2941000.0,1.3785592696281219e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.894260557556475,0.0
/organization/2degreesmobile,2degreesmobile,http://www.2degreesmobile.co.nz/home,Mobile,165000000,operating,NZL,E7,Auckland,Auckland,1,2009-01-01,2013-06-18,2013-06-18,1,Unknown,165000000.0,0.0007734181553506974,0.0014423226788110742,0.0,0.0,0.0,0.0,18.92145603792546,0.0
/organization/2duche,2Duche,http://www.2duche.com,E-Commerce,-,operating,CHN,23,Shanghai,Shanghai,2,,2006-06-01,2010-08-01,1,Unknown,0.0,0.0,0.0014423226788110742,0.2281668604558559,573.0,0.01220149904131079,6.0,0.0,0.0
/organization/2go-software-solutions,2GO Mobile Solutions,http://www.2gosoftware.com,Software,275000,operating,USA,TX,Dallas,Plano,1,2008-01-01,2010-04-09,2010-04-09,1,Unknown,275000.0,1.289030258917829e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.524530013005734,0.0
/organization/2houses,2houses,http://www.2houses.com,Curated Web,966728,operating,BEL,1,Brussels,Bel,2,2011-05-01,2011-08-08,2012-11-09,1,Unknown,966728.0,4.531424160520419e-06,0.0014423226788110742,0.002322815624187015,5.0,1.0714285714285714,5.0,13.78167348696829,1290.4791405141298
/organization/2lemetry,2lemetry,http://2lemetry.com,Internet of Things|M2M|Software,4000000,acquired,USA,CO,Denver,Denver,1,2011-09-01,2015-01-09,2015-01-09,1,M2M,4000000.0,0.05436133221903475,0.29847183392795373,0.16306165681792842,117.0,0.017064846416382253,1.0,15.201805169084134,0.8409729574298039
/organization/2mee,2mee,,Content|Software|Sports,100000,closed,,,,,1,,2015-04-16,2015-04-16,0,Software,100000.0,6.762167240170431e-06,0.016038692107825596,0.016724272494146503,12.0,0.1639344262295082,1.0,11.51293546492023,72.48315168225481
/organization/2morrow-mobile,2Morrow Inc,http://www.2morrowinc.com,Application Platforms|Health and Wellness|Mobile|Mobile Health|Software,300000,operating,USA,WA,Seattle,Kirkland,2,2012-01-01,2014-05-15,2015-03-16,1,Health and Wellness,300000.0,7.074744726805311e-05,0.09424886675581376,0.10592039246292786,76.0,0.026246719160104987,1.0,12.611541086966115,3.175205519126326
/organization/2nd-story-software-inc,"2nd Story Software, Inc.",http://www.taxact.com,Software,85000000,acquired,USA,IA,Cedar Rapids,Cedar Rapids,1,1998-02-15,2005-03-30,2005-03-30,1,Unknown,85000000.0,0.0003984275345746017,0.0014423226788110742,0.037629613111829635,27.0,0.07352941176470588,1.0,18.258161826219297,117.32861733333044
/organization/2nd-watch,2nd Watch,http://2ndwatch.com,Cloud Infrastructure|Corporate IT|Enterprise Software,37644420,operating,USA,WA,Seattle,Seattle,4,2010-01-01,2011-12-06,2014-10-14,1,Corporate IT,37644420.0,0.4650650409256129,0.5024409027310581,0.11484000445980601,412.0,0.024213075060532684,9.0,17.443695320619454,0.8242228555141111
/organization/2redbeans,2RedBeans,http://www.2redbeans.com/en,Curated Web|Online Dating|Social Network Media,2300000,operating,USA,CA,SF Bay Area,Dublin,1,2010-08-01,2014-10-15,2014-10-15,1,Online Dating,2300000.0,0.025326075144469017,0.22083663016918526,0.03663412070146377,92.0,0.07551240560949299,6.0,14.648420115681892,4.791862714781942
/organization/2u,2U Inc.,http://2u.com,EdTech|Education|Software,95875000,ipo,USA,MD,MD - Other,Hyattsville,6,2008-01-01,2009-03-25,2013-10-21,1,Education,95875000.0,0.17682799283600673,0.05425620539485939,0.09746429962880886,3112.0,0.028517414848280943,88.0,18.378555828081943,8.156549202384644
/organization/2vancouver,2Vancouver,http://2vancouver.com,E-Commerce|Navigation|Tourism,80000,operating,CAN,BC,Vancouver,Vancouver,1,2012-01-25,2011-06-01,2011-06-01,1,Navigation,80000.0,0.0010428830784281577,0.479200431109529,0.0,0.0,0.0,0.0,11.289794413577894,0.0
/organization/2web-technologies,2Web Technologies,,Software,-,acquired,,,,,1,,2001-12-01,2001-12-01,1,Unknown,0.0,0.0,0.0014423226788110742,0.029732039989593784,32.0,0.09287925696594428,2.0,0.0,0.0
/organization/2win-solutions,2Win-Solutions,http://www.TicTacDo.com,Collaboration|Networking|Project Management|SaaS|Software|Task Management,-,closed,ISR,2,Tel Aviv,Ra'anana,1,,2008-01-01,2008-01-01,0,Networking,0.0,0.0,0.16058852438454196,0.0,0.0,0.0,0.0,0.0,0.0
/organization/2wire,2Wire,http://www.2wire.com,Curated Web,162000000,acquired,USA,CA,SF Bay Area,San Jose,5,,1999-11-01,2003-05-12,1,Unknown,162000000.0,0.0007593560070715938,0.0014423226788110742,0.14414055191988978,3051.0,0.019300598645686805,58.0,18.903106899369497,31.885246524017187
/organization/3-v-biosciences,3-V Biosciences,http://www.3vbio.com,Biotechnology,128477567,operating,USA,CA,SF Bay Area,Menlo Park,7,2007-03-01,2007-05-22,2015-03-17,1,Unknown,128477567.0,0.0006022235325641554,0.0014423226788110742,0.2402823717909012,4655.0,0.011586988241352673,53.0,18.67126487896738,18.907326132691757
/organization/30-second-showcase,30 Second Showcase,http://www.30secondshowcase.com,Apps|Creative|Design|Finance|Mobile|Photography|Software,25000,operating,USA,NJ,Newark,Clifton,1,2013-04-01,2013-05-20,2013-05-20,1,Creative,25000.0,0.0004057466185726003,0.20842226498961028,0.006968446872561044,5.0,0.3846153846153846,1.0,10.12667110305036,17.831851992554345
/organization/31dover,31Dover,http://www.31dover.com,E-Commerce|Wine And Spirits,2274716,operating,GBR,H9,London,London,1,2012-07-01,2014-03-01,2014-03-01,1,Wine And Spirits,2274716.0,0.048128648302868254,0.3731428578225429,0.0,0.0,0.0,0.0,14.637366207025018,0.0
/organization/360cities,360Cities,http://360cities.net,Curated Web|Maps|Photography|Virtual Worlds,-,operating,CZE,52,Prague,Prague,1,2007-01-01,2007-12-01,2007-12-01,1,Maps,0.0,0.0,0.39791026688548,0.0,0.0,0.0,0.0,0.0,0.0
/organization/360commerce,360Commerce,,Information Technology|Retail|Software,15000000,acquired,USA,TX,Austin,Austin,2,,2001-01-01,2003-10-29,1,Retail,15000000.0,0.02168404036165282,0.10919334506783075,0.06355223547775672,114.0,0.043668122270742356,4.0,16.52356082573315,6.053633901083497
/organization/360fly-inc,"360fly, Inc.",http://www.360fly.com,Consumer Electronics|Software,17800000,operating,USA,PA,Pittsburgh,Pittsburgh,1,1998-01-01,2014-08-11,2014-08-11,1,Software,17800000.0,0.0012036657687503366,0.016038692107825596,0.10452670308841566,150.0,0.026595744680851064,3.0,16.694709071442087,17.051863363433714
/organization/360guanxi,360Guanxi,http://www.360guanxi.com/index.html,Biotechnology|Life Sciences|Media|News|Pharmaceuticals,5000000,operating,CHN,23,Shanghai,Shanghai,1,2000-01-01,2009-06-01,2009-06-01,1,Life Sciences,5000000.0,0.015794071537939283,0.1925717138744938,0.09198349871780578,66.0,0.030211480362537763,1.0,15.424948670398354,2.300471891833903
/organization/360imaging,360imaging,http://www.360imaging.com,Biotechnology|Dental,1000000,operating,USA,GA,Atlanta,Atlanta,2,2005-01-01,2011-11-01,2013-01-01,1,Dental,1000000.0,0.00951128658195488,0.4439102964197388,0.0,0.0,0.0,0.0,13.815511557963774,0.0
/organization/360incentives-com,360incentives.com,http://www.360incentives.com,Software,7650000,operating,CAN,ON,Toronto,Whitby,1,2008-01-01,2013-01-15,2013-01-15,1,Unknown,7650000.0,3.5858478111714154e-05,0.0014423226788110742,0.03809417623666704,41.0,0.07263922518159807,2.0,15.850216336521664,100.62182879859785
/organization/360shop,360SHOP,http://www.360shop.com.cn,Enterprise Software,1623640,operating,CHN,,,,1,,2013-03-01,2013-03-01,1,Unknown,1623640.0,7.61062214396125e-06,0.0014423226788110742,0.023692719366707547,17.0,0.11627906976744186,1.0,14.300181716153293,145.32117946113203
/organization/365-retail-markets,365 Retail Markets,http://www.365retailmarkets.com,Point of Sale|SaaS|Software,-,operating,USA,MI,Detroit,Troy,3,2009-08-01,2013-04-01,2015-05-29,1,SaaS,0.0,0.0,0.057796456858959615,0.01756048611885383,63.0,0.15625,9.0,0.0,0.0
/organization/365scores,365Scores,http://biz.365scores.com,Android|Apps|iPhone|Mobile|Sports,6700000,operating,GBR,H9,London,London,2,2008-01-01,2013-01-28,2014-09-29,1,Apps,6700000.0,0.0027158282029900653,0.05501780189882839,0.037978035455457686,109.0,0.07285974499089254,7.0,15.717618233614914,17.613355464513504
/organization/365webcall,365webcall,http://www.365webcall.com,Enterprises|Enterprise Software,-,operating,CHN,2,Hangzhou,Hangzhou,1,,2004-03-01,2004-03-01,1,Enterprise Software,0.0,0.0,0.010334829798564711,0.26201360240829524,188.0,0.010626992561105207,1.0,0.0,0.0
/organization/37mhealth,37mhealth,http://www.37mhealth.com/,Mobile,1629549,operating,CHN,,,,1,2013-01-01,2014-03-01,2014-03-01,1,Unknown,1629549.0,7.638319888688325e-06,0.0014423226788110742,0.0,0.0,10.0,1.0,14.303814461047976,12500.79626537348
/organization/37signals,Basecamp,https://basecamp.com/,Project Management|SaaS|Social Media|Software,-,operating,USA,IL,Chicago,Chicago,1,1999-01-01,2006-07-01,2006-07-01,1,SaaS,0.0,0.0,0.057796456858959615,0.034842234362805216,25.0,0.07936507936507936,1.0,0.0,0.0
/organization/38-zeros,38 Zeros,http://www.38zeros.com/,Software,800000,operating,USA,OR,"Portland, Oregon",Portland,1,,2015-03-11,2015-03-11,1,Unknown,800000.0,3.749906207760957e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.592368256649284,0.0
/organization/382-communications,382 Communications,http://382com.com,Mobile,1600000,operating,USA,MA,Boston,Quincy,1,2010-01-01,2012-01-13,2012-01-13,1,Unknown,1600000.0,7.499812415521914e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,14.285514812209815,0.0
/organization/3c-interactive,3Cinteractive,http://www.3C.com,Business Services|Marketing Automation|Mobile,6000000,operating,USA,FL,Palm Beaches,Boca Raton,1,2005-01-01,2011-03-01,2011-03-01,1,Marketing Automation,6000000.0,0.010992883645011418,0.17579649693368954,0.0,0.0,0.0,0.0,15.607270193858982,0.0
/organization/3c-plus,3C Plus,http://www.3cplusnow.com,Cloud Computing|Communications Hardware|Contact Centers|Customer Service|Internet|Software|VoIP|Web Development,75000,operating,BRA,18,Curitiba,Curitiba,1,2013-01-10,2013-01-10,2013-01-10,1,Communications Hardware,75000.0,0.00020553668416683642,0.24722304544247056,0.0,0.0,10.0,1.0,11.225256725762893,436.4016725816073
/organization/3ci,3CI,http://www.3ci.bz.it/en-US/Products.html,Biotechnology,133620,operating,ITA,6,Bolzano,Bolzano,1,2008-01-01,2011-01-01,2011-01-01,1,Unknown,133620.0,6.263280843512738e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,11.802762713361059,0.0
/organization/3claps-the-fastest-baby-fashion,3Claps,http://www.3claps.com,Babies|Big Data Analytics|E-Commerce|Fashion|Kids,35000,operating,USA,NY,New York City,New York,1,2015-02-01,2015-07-01,2015-07-01,1,Big Data Analytics,35000.0,3.307640574494349e-05,0.1845514244262581,0.0013936893745122088,1.0,1.6666666666666667,1.0,10.463131911491967,89.63467236103314
/organization/3clickemr-corporation,3ClickEMR Corporation,http://www.3clickemr.com,Consumer Electronics|Electronic Health Records|Health Care|iPad|Software,500000,closed,USA,MA,Boston,West Roxbury,2,2010-06-23,2010-06-23,2011-06-01,0,Electronic Health Records,500000.0,0.013910462083571886,0.45536454970723644,0.0,0.0,0.0,0.0,13.122365377402328,0.0
/organization/3clogic,3CLogic,http://www.3clogic.com,Customer Service|Sales and Marketing|Software|Telephony,9311190,operating,USA,MD,"Washington, D.C.",Rockville,4,2005-01-01,2013-01-14,2015-07-07,1,Sales and Marketing,9311190.0,0.06788191255292335,0.0780865716440345,0.04105048703108687,162.0,0.06744328632740651,10.0,16.046727568031553,12.286141029101257
/organization/3crowd-technologies,XDN/3Crowd Technologies,http://www.3crowd.com,Enterprise Software,7289000,acquired,USA,CA,SF Bay Area,San Mateo,3,2010-01-01,2009-12-22,2012-07-01,1,Unknown,7289000.0,3.416633293546202e-05,0.0014423226788110742,0.15655777307020477,674.0,0.017772511848341232,11.0,15.801877057557371,24.54388458660831
/organization/3d-biomatrix,3D Biomatrix,http://3dbiomatrix.com,Biotechnology,1465000,operating,USA,MI,Detroit,Ann Arbor,2,2010-01-01,2009-10-05,2013-02-05,1,Unknown,1465000.0,6.8670157429622525e-06,0.0014423226788110742,0.040416991860854054,29.0,0.0684931506849315,1.0,14.19736648302693,84.98470014762772
/organization/3d-control-systems,3DPrinterOS,http://www.3DPrinterOS.com,3D|3D Printing|3D Technology|CAD|Enterprise Software|Industrial Automation|Software,-,operating,USA,CA,SF Bay Area,San Francisco,1,2013-03-01,2013-11-10,2013-11-10,1,3D Printing,0.0,0.0,0.3115888590538962,0.028802913739918983,93.0,0.09584664536741214,8.0,0.0,0.0
/organization/3d-future-vision-ii,3D FUTURE VISION II,http://www.3dfuturevision.com,Games,503000,closed,USA,FL,Orlando,Longwood,2,2011-01-01,2011-06-22,2013-03-21,0,Unknown,503000.0,2.357753528129702e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.12834743715147,0.0
/organization/3d-industri-es,3D Industri.es,http://www.3dindustri.es,3D|Curated Web|Manufacturing|Search|Supply Chain Management|Visualization,1200000,operating,GBR,H9,London,London,2,2012-01-01,2012-03-01,2013-03-01,1,Curated Web,1200000.0,0.000330631749687399,0.019806635877243118,0.0,0.0,0.0,0.0,13.997832948091215,0.0
/organization/3d-product-imaging,3D Product Imaging,http://3dproductimaging.com/,3D|3D Technology|E-Commerce|Internet|Online Shopping,240000,operating,USA,WA,Seattle,Seattle,2,2013-01-01,2014-01-01,2014-05-15,1,3D Technology,240000.0,0.012534482884685892,0.5415322469950056,0.020905340617683132,15.0,0.13157894736842105,1.0,12.388398368982115,2.955497934803605
/organization/3d-sound-labs,3D Sound Labs,http://www.3dsoundlabs.com,Hardware + Software,1168005,operating,FRA,A2,FRA - Other,Cesson-sévigné,1,2014-01-01,2015-03-12,2015-03-12,1,Unknown,1168005.0,5.474886500244796e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.970808579343416,0.0
/organization/3d-sports-technology,3D Sports Technology,http://3dsportstech.com,Software,909940,operating,USA,MN,Minneapolis,Minneapolis,3,2010-01-01,2011-01-21,2013-07-25,1,Unknown,909940.0,4.265237068362507e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.721135041226308,0.0
/organization/3d-systems,3D Systems,http://www.3dsystems.com,Software,169500000,ipo,USA,SC,SC - Other,Rock Hill,3,1986-01-01,2014-01-15,2014-10-13,1,Unknown,169500000.0,0.0007945113777693528,0.0014423226788110742,0.0,0.0,10.0,1.0,18.948363490684486,16559.892621952637
/organization/3d-vision-systems,3d Vision Systems,,Hardware + Software,150000,operating,USA,MI,Detroit,Ann Arbor,1,2009-01-01,2012-12-03,2012-12-03,1,Unknown,150000.0,7.031074139551795e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,11.918397239722838,0.0
/organization/3dbin,3DBin,http://3dbin.com,E-Commerce,400000,operating,USA,CA,SF Bay Area,Redwood City,1,2009-02-06,2014-10-12,2014-10-12,1,Unknown,400000.0,1.8749531038804785e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,12.899222326086994,0.0
/organization/3dcart-shopping-cart-software,3dCart Shopping Cart Software,http://www.3dcart.com,E-Commerce,1250000,operating,USA,FL,Ft. Lauderdale,Lauderhill,1,1997-05-01,2010-01-01,2010-01-01,1,Unknown,1250000.0,5.859228449626496e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,14.038654909278163,0.0
/organization/3dduo,3DDUO,http://www.3dduo.com/en,Business Services|Video Games,701760,closed,FRA,B4,FRA - Other,Tourcoing,1,,2009-06-12,2009-06-12,0,Video Games,701760.0,0.010103914271881134,0.635183998903514,0.012543204370609878,9.0,0.2173913043478261,1.0,13.461348169199246,4.535729407046376
/organization/3divi-company,3DiVi Company,http://www.vicovr.com,3D|Computer Vision|Kinect|Robotics|Software,2670000,operating,RUS,13,RUS - Other,Miass,2,2011-04-01,2011-01-01,2012-10-01,1,Computer Vision,2670000.0,0.031227100126573846,0.47276122025731293,0.011846359683353774,17.0,0.2298850574712644,3.0,14.797589404908198,7.046433201428971
/organization/3dmgame,3DMGAME,http://www.3dmgame.com/,Games|Video,732064,operating,,,,,1,2001-01-01,2010-05-01,2010-05-01,1,Video,732064.0,0.000826555861079244,0.04435713056895076,0.0,0.0,0.0,0.0,13.503624586815365,0.0
/organization/3dr-laboratories,3DR Laboratories,http://www.3drinc.com,Biotechnology,7436500,operating,USA,KY,Louisville,Louisville,2,,2009-05-29,2012-08-23,1,Unknown,7436500.0,3.4857721892517946e-05,0.0014423226788110742,0.05296019623146393,38.0,0.05235602094240837,1.0,15.821911000486642,72.39546785587353
/organization/3dshook-2,3DShook,http://www.3dshook.com/,3D Printing|Consumer Goods|E-Commerce,-,operating,ISR,5,Tel Aviv,Tel Aviv,1,,2014-01-01,2014-01-01,1,Consumer Goods,0.0,0.0,0.10377878483892748,0.19140000743301003,206.0,0.014541929229277752,2.0,0.0,0.0
/organization/3dsoc,3DSoC,http://www.3dsoc.com,3D|Mobile,2065000,operating,IND,19,Bangalore,Bangalore,2,2006-06-01,2007-12-01,2010-08-01,1,Mobile,2065000.0,0.00011785153303356761,0.12278296107089119,0.04571301148400044,82.0,0.06060606060606061,4.0,14.540641268638653,6.6367776322416185
/organization/3dt,3DT,http://3dtinc.com/,Finance|Software|Venture Capital,140000,operating,USA,AZ,Phoenix,Scottsdale,1,2014-02-01,2014-08-22,2014-08-22,1,Software,140000.0,9.467034136238603e-06,0.016038692107825596,0.0,0.0,0.0,0.0,11.849404844423074,0.0
/organization/3dvista,3DVista,http://www.3dvista.com,Curated Web,475000,operating,,,,,1,,2008-06-03,2008-06-03,1,Unknown,475000.0,2.2265068108580682e-06,0.0014423226788110742,0.0,0.0,10.0,1.0,13.07107218827772,11423.443085102614
/organization/3funnel,3Funnel,http://www.3funnel.com,Business Analytics|E-Commerce|Enterprise Software|Visualization,-,operating,IRL,7,Dublin,Dublin,1,2013-02-01,2013-02-01,2013-02-01,1,E-Commerce,0.0,0.0,0.08048398670297363,0.07665291559817149,55.0,0.036231884057971016,1.0,0.0,0.0
/organization/3g-multimedia,3G Multimedia,http://www.3gm.hu,Android|B2B|Brand Marketing|iPhone|Mobile|Music|Video Streaming,1700000,operating,HUN,5,Budapest,Budapest,2,2009-09-15,2011-01-01,2012-07-01,1,B2B,1700000.0,0.005031381969081161,0.16377375204054723,0.004459805998439068,8.0,0.588235294117647,4.0,14.346139397261565,48.562601823961536
